Area,Year,Temperature Change
Eastern Europe,1990,3.266
Eastern Europe,1990,0.751
Eastern Europe,1990,0.298
Eastern Europe,1990,0.764
Eastern Europe,1990,-0.069
Eastern Europe,1990,0.145
Eastern Europe,1990,0.359
Eastern Europe,1990,0.431
Eastern Europe,1990,2.054
Eastern Europe,1990,0.602
Northern Europe,1990,2.102
Northern Europe,1990,6.67
Northern Europe,1990,3.237
Northern Europe,1990,1.682
Northern Europe,1990,1.113
Northern Europe,1990,0.195
Northern Europe,1990,0.313
Northern Europe,1990,1.043
Northern Europe,1990,-0.54
Northern Europe,1990,0.926
Northern Europe,1990,-0.448
Northern Europe,1990,2.522
Southern Europe,1990,0.247
Southern Europe,1990,3.063
Southern Europe,1990,2.267
Southern Europe,1990,-0.077
Southern Europe,1990,1.196
Southern Europe,1990,0.688
Southern Europe,1990,1.203
Southern Europe,1990,1.126
Southern Europe,1990,0.746
Southern Europe,1990,1.236
Southern Europe,1990,0.544
Southern Europe,1990,-0.898
Western Europe,1990,2.251
Western Europe,1990,5.039
Western Europe,1990,2.913
Western Europe,1990,-0.1
Western Europe,1990,2.204
Western Europe,1990,0.02
Western Europe,1990,0.698
Western Europe,1990,2.162
Western Europe,1990,-0.534
Western Europe,1990,1.761
Western Europe,1990,0.401
Western Europe,1990,-0.846
Australia and New Zealand,1990,0.739
Australia and New Zealand,1990,-0.183
Australia and New Zealand,1990,1.088
Australia and New Zealand,1990,0.23
Australia and New Zealand,1990,1.198
Australia and New Zealand,1990,-0.347
Australia and New Zealand,1990,0.7
Australia and New Zealand,1990,-0.189
Australia and New Zealand,1990,0.132
Australia and New Zealand,1990,0.637
Australia and New Zealand,1990,1.614
Australia and New Zealand,1990,1.277
Antarctica,1991,-0.289
Antarctica,1991,1.854
Antarctica,1991,-1.782
Antarctica,1991,-0.205
Antarctica,1991,-1.433
Antarctica,1991,0.383
Antarctica,1991,3.164
Antarctica,1991,1.021
Antarctica,1991,4.37
Antarctica,1991,-0.63
Antarctica,1991,-0.405
Antarctica,1991,1.436
South Africa,1991,0.291
South Africa,1991,0.291
South Africa,1991,-0.021
South Africa,1991,0.982
South Africa,1991,1.216
South Africa,1991,-0.145
South Africa,1991,0.164
South Africa,1991,-0.255
South Africa,1991,0.329
South Africa,1991,0.439
South Africa,1991,0.458
South Africa,1991,0.232
Africa,1991,0.215
Africa,1991,0.392
Africa,1991,0.455
Africa,1991,0.236
Africa,1991,0.01
Africa,1991,0.649
Africa,1991,0.346
Africa,1991,0.328
Africa,1991,0.492
Africa,1991,0.184
Africa,1991,0.206
Africa,1991,-0.453
Eastern Africa,1991,0.552
Eastern Africa,1991,0.634
Eastern Africa,1991,0.335
Eastern Africa,1991,-0.17
Eastern Africa,1991,0.46
Eastern Africa,1991,0.378
Eastern Africa,1991,0.049
Eastern Africa,1991,0.134
Eastern Africa,1991,0.275
Eastern Africa,1991,0.002
Eastern Africa,1991,0.333
Eastern Africa,1991,0.063
Middle Africa,1991,-0.065
Middle Africa,1991,0.614
Middle Africa,1991,0.572
Middle Africa,1991,0.064
Middle Africa,1991,0.067
Middle Africa,1991,1.062
Middle Africa,1991,0.146
Middle Africa,1991,0.26
Middle Africa,1991,0.077
Middle Africa,1991,-0.378
Middle Africa,1991,0.044
Middle Africa,1991,-0.33
Northern Africa,1991,-0.377
Northern Africa,1991,-0.349
Northern Africa,1991,0.512
Northern Africa,1991,0.227
Northern Africa,1991,-0.555
Northern Africa,1991,0.403
Northern Africa,1991,0.649
Northern Africa,1991,0.403
Northern Africa,1991,0.711
Northern Africa,1991,0.705
Northern Africa,1991,0.089
Northern Africa,1991,-1.371
Southern Africa,1991,-0.012
Southern Africa,1991,0.189
Southern Africa,1991,-0.001
Southern Africa,1991,0.372
Southern Africa,1991,1.19
Southern Africa,1991,0.118
Southern Africa,1991,0.185
Southern Africa,1991,0.141
Southern Africa,1991,0.31
Southern Africa,1991,0.13
Southern Africa,1991,0.009
Southern Africa,1991,-0.506
Western Africa,1991,1.089
Western Africa,1991,1.066
Western Africa,1991,0.575
Western Africa,1991,0.71
Western Africa,1991,-0.245
Western Africa,1991,1.059
Western Africa,1991,0.419
Western Africa,1991,0.579
Western Africa,1991,0.937
Western Africa,1991,0.258
Western Africa,1991,0.51
Western Africa,1991,0.225
Northern America,1991,-0.571
Northern America,1991,2.599
Northern America,1991,1.217
Northern America,1991,1.286
Northern America,1991,1.152
Northern America,1991,0.855
Northern America,1991,0.305
Northern America,1991,0.78
Northern America,1991,0.284
Northern America,1991,-0.392
Northern America,1991,-0.907
Northern America,1991,0.788
Central America,1991,0.625
Central America,1991,0.865
Central America,1991,0.795
Central America,1991,0.864
Central America,1991,0.502
Central America,1991,0.182
Central America,1991,-0.412
Central America,1991,0.29
Central America,1991,-0.371
Central America,1991,0.421
Central America,1991,-0.417
Central America,1991,0.411
South America,1991,0.296
South America,1991,0.499
South America,1991,0.487
South America,1991,0.642
South America,1991,0.865
South America,1991,0.695
South America,1991,0.099
South America,1991,0.136
South America,1991,0.438
South America,1991,0.084
South America,1991,0.266
South America,1991,0.475
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Central Asia,1991,
Eastern Asia,1991,1.108
Eastern Asia,1991,1.397
Eastern Asia,1991,0.303
Eastern Asia,1991,-0.078
Eastern Asia,1991,0.086
Eastern Asia,1991,0.45
Eastern Asia,1991,0.409
Eastern Asia,1991,0.413
Eastern Asia,1991,0.383
Eastern Asia,1991,0.387
Eastern Asia,1991,0.475
Eastern Asia,1991,0.62
Southern Asia,1991,0.152
Southern Asia,1991,-0.048
Southern Asia,1991,0.004
Southern Asia,1991,0.037
Southern Asia,1991,-0.071
Southern Asia,1991,-0.051
Southern Asia,1991,0.557
Southern Asia,1991,0.113
Southern Asia,1991,0.2
Southern Asia,1991,-0.183
Southern Asia,1991,0.086
Southern Asia,1991,0.281
South-Eastern Asia,1991,0.769
South-Eastern Asia,1991,0.593
South-Eastern Asia,1991,0.893
South-Eastern Asia,1991,0.405
South-Eastern Asia,1991,0.247
South-Eastern Asia,1991,0.407
South-Eastern Asia,1991,0.544
South-Eastern Asia,1991,0.381
South-Eastern Asia,1991,0.378
South-Eastern Asia,1991,0.114
South-Eastern Asia,1991,-0.106
South-Eastern Asia,1991,0.067
Western Asia,1991,0.105
Western Asia,1991,-0.481
Western Asia,1991,0.268
Western Asia,1991,1.594
Western Asia,1991,-0.224
Western Asia,1991,0.395
Western Asia,1991,-0.438
Western Asia,1991,-0.264
Western Asia,1991,-0.186
Western Asia,1991,0.262
Western Asia,1991,0.537
Western Asia,1991,-0.603
Eastern Europe,1991,1.947
Eastern Europe,1991,-0.371
Eastern Europe,1991,0.787
Eastern Europe,1991,1.037
Eastern Europe,1991,-0.927
Eastern Europe,1991,0.264
Eastern Europe,1991,0.855
Eastern Europe,1991,0.395
Eastern Europe,1991,0.576
Eastern Europe,1991,1.412
Eastern Europe,1991,0.94
Eastern Europe,1991,0.169
Northern Europe,1991,2.405
Northern Europe,1991,-0.162
Northern Europe,1991,2.039
Northern Europe,1991,0.997
Northern Europe,1991,-0.442
Northern Europe,1991,-1.41
Northern Europe,1991,1.261
Northern Europe,1991,1.359
Northern Europe,1991,-0.09
Northern Europe,1991,0.357
Northern Europe,1991,1.319
Northern Europe,1991,2.607
Southern Europe,1991,0.042
Southern Europe,1991,-1.381
Southern Europe,1991,1.66
Southern Europe,1991,-0.745
Southern Europe,1991,-1.54
Southern Europe,1991,0.614
Southern Europe,1991,0.97
Southern Europe,1991,1.405
Southern Europe,1991,1.424
Southern Europe,1991,-0.667
Southern Europe,1991,-0.041
Southern Europe,1991,-1.222
Western Europe,1991,1.276
Western Europe,1991,-2.269
Western Europe,1991,2.868
Western Europe,1991,-0.365
Western Europe,1991,-1.885
Western Europe,1991,-1.156
Western Europe,1991,1.849
Western Europe,1991,2.203
Western Europe,1991,1.942
Western Europe,1991,-0.655
Western Europe,1991,-0.033
Western Europe,1991,-0.507
Australia and New Zealand,1991,0.548
Australia and New Zealand,1991,0.704
Australia and New Zealand,1991,0.271
Australia and New Zealand,1991,0.4
Australia and New Zealand,1991,0.74
Australia and New Zealand,1991,1.676
Australia and New Zealand,1991,0.521
Australia and New Zealand,1991,0.433
Australia and New Zealand,1991,0.728
Australia and New Zealand,1991,1.487
Australia and New Zealand,1991,0.24
Australia and New Zealand,1991,-0.03
Antarctica,1992,-0.623
Antarctica,1992,-1.759
Antarctica,1992,-1.091
Antarctica,1992,2.19
Antarctica,1992,-0.956
Antarctica,1992,2.086
Antarctica,1992,0.048
Antarctica,1992,-0.408
Antarctica,1992,0.501
Antarctica,1992,2.934
Antarctica,1992,-0.35
Antarctica,1992,0.017
South Africa,1992,1.127
South Africa,1992,1.56
South Africa,1992,0.914
South Africa,1992,1.691
South Africa,1992,0.782
South Africa,1992,0.451
South Africa,1992,0.762
South Africa,1992,-0.206
South Africa,1992,1.425
South Africa,1992,0.492
South Africa,1992,0.054
South Africa,1992,0.989
Africa,1992,-0.274
Africa,1992,-0.199
Africa,1992,0.339
Africa,1992,0.597
Africa,1992,0.163
Africa,1992,0.458
Africa,1992,0.041
Africa,1992,0.019
Africa,1992,0.215
Africa,1992,0.484
Africa,1992,-0.07
Africa,1992,0.304
Eastern Africa,1992,0.364
Eastern Africa,1992,0.655
Eastern Africa,1992,0.981
Eastern Africa,1992,0.942
Eastern Africa,1992,0.802
Eastern Africa,1992,0.911
Eastern Africa,1992,0.241
Eastern Africa,1992,-0.114
Eastern Africa,1992,0.137
Eastern Africa,1992,0.451
Eastern Africa,1992,0.385
Eastern Africa,1992,0.557
Middle Africa,1992,-0.253
Middle Africa,1992,-0.35
Middle Africa,1992,0.418
Middle Africa,1992,0.405
Middle Africa,1992,-0.233
Middle Africa,1992,0.131
Middle Africa,1992,-0.705
Middle Africa,1992,-0.454
Middle Africa,1992,-0.229
Middle Africa,1992,-0.094
Middle Africa,1992,-0.492
Middle Africa,1992,-0.356
Northern Africa,1992,-1.114
Northern Africa,1992,-1.709
Northern Africa,1992,-0.412
Northern Africa,1992,0.083
Northern Africa,1992,-0.175
Northern Africa,1992,0.251
Northern Africa,1992,0.24
Northern Africa,1992,0.34
Northern Africa,1992,0.097
Northern Africa,1992,1.111
Northern Africa,1992,0.124
Northern Africa,1992,0.279
Southern Africa,1992,1.082
Southern Africa,1992,2.086
Southern Africa,1992,1.269
Southern Africa,1992,1.841
Southern Africa,1992,0.788
Southern Africa,1992,0.665
Southern Africa,1992,0.767
Southern Africa,1992,-0.383
Southern Africa,1992,1.198
Southern Africa,1992,0.447
Southern Africa,1992,0.065
Southern Africa,1992,0.91
Western Africa,1992,-0.376
Western Africa,1992,0.177
Western Africa,1992,0.23
Western Africa,1992,0.618
Western Africa,1992,0.123
Western Africa,1992,0.537
Western Africa,1992,0.042
Western Africa,1992,0.367
Western Africa,1992,0.512
Western Africa,1992,0.28
Western Africa,1992,-0.412
Western Africa,1992,0.598
Northern America,1992,2.568
Northern America,1992,1.149
Northern America,1992,2.056
Northern America,1992,-0.149
Northern America,1992,-0.337
Northern America,1992,-0.507
Northern America,1992,-0.977
Northern America,1992,-0.639
Northern America,1992,-0.941
Northern America,1992,-0.278
Northern America,1992,-0.022
Northern America,1992,-0.489
Central America,1992,-0.264
Central America,1992,0.057
Central America,1992,0.375
Central America,1992,0.1
Central America,1992,-0.374
Central America,1992,0.679
Central America,1992,0.178
Central America,1992,0.027
Central America,1992,0.383
Central America,1992,0.393
Central America,1992,-0.164
Central America,1992,0.806
South America,1992,0.374
South America,1992,0.15
South America,1992,0.643
South America,1992,0.727
South America,1992,0.836
South America,1992,1.256
South America,1992,-0.655
South America,1992,0.058
South America,1992,-0.27
South America,1992,0.192
South America,1992,-0.198
South America,1992,0.13
Central Asia,1992,4.103
Central Asia,1992,2.938
Central Asia,1992,-1.422
Central Asia,1992,0.135
Central Asia,1992,-1.812
Central Asia,1992,-0.872
Central Asia,1992,-0.514
Central Asia,1992,-1.443
Central Asia,1992,-1.39
Central Asia,1992,-0.039
Central Asia,1992,2.117
Central Asia,1992,1.765
Eastern Asia,1992,1.529
Eastern Asia,1992,1.0
Eastern Asia,1992,0.216
Eastern Asia,1992,1.157
Eastern Asia,1992,0.306
Eastern Asia,1992,-0.391
Eastern Asia,1992,-0.271
Eastern Asia,1992,-0.219
Eastern Asia,1992,-0.339
Eastern Asia,1992,-0.643
Eastern Asia,1992,-0.156
Eastern Asia,1992,1.157
Southern Asia,1992,-0.396
Southern Asia,1992,-0.821
Southern Asia,1992,-1.05
Southern Asia,1992,-0.582
Southern Asia,1992,-1.018
Southern Asia,1992,0.404
Southern Asia,1992,0.089
Southern Asia,1992,-0.372
Southern Asia,1992,-0.549
Southern Asia,1992,-0.314
Southern Asia,1992,0.562
Southern Asia,1992,0.529
South-Eastern Asia,1992,-0.101
South-Eastern Asia,1992,0.232
South-Eastern Asia,1992,0.713
South-Eastern Asia,1992,0.962
South-Eastern Asia,1992,0.521
South-Eastern Asia,1992,0.591
South-Eastern Asia,1992,0.088
South-Eastern Asia,1992,0.636
South-Eastern Asia,1992,0.365
South-Eastern Asia,1992,-0.385
South-Eastern Asia,1992,-0.503
South-Eastern Asia,1992,-0.059
Western Asia,1992,-2.842
Western Asia,1992,-3.157
Western Asia,1992,-2.613
Western Asia,1992,-0.682
Western Asia,1992,-0.549
Western Asia,1992,-0.074
Western Asia,1992,-0.955
Western Asia,1992,0.087
Western Asia,1992,-0.279
Western Asia,1992,0.046
Western Asia,1992,-0.518
Western Asia,1992,-1.36
Eastern Europe,1992,2.718
Eastern Europe,1992,3.562
Eastern Europe,1992,1.824
Eastern Europe,1992,-0.643
Eastern Europe,1992,1.168
Eastern Europe,1992,-0.661
Eastern Europe,1992,-0.379
Eastern Europe,1992,0.049
Eastern Europe,1992,-0.682
Eastern Europe,1992,-0.493
Eastern Europe,1992,-1.249
Eastern Europe,1992,1.409
Northern Europe,1992,4.219
Northern Europe,1992,4.305
Northern Europe,1992,3.201
Northern Europe,1992,-0.541
Northern Europe,1992,2.119
Northern Europe,1992,1.61
Northern Europe,1992,-0.248
Northern Europe,1992,-0.515
Northern Europe,1992,0.755
Northern Europe,1992,-3.783
Northern Europe,1992,-0.763
Northern Europe,1992,2.771
Southern Europe,1992,-0.47
Southern Europe,1992,-0.101
Southern Europe,1992,0.582
Southern Europe,1992,0.783
Southern Europe,1992,1.18
Southern Europe,1992,-0.911
Southern Europe,1992,0.397
Southern Europe,1992,2.093
Southern Europe,1992,0.343
Southern Europe,1992,-0.04
Southern Europe,1992,1.354
Southern Europe,1992,0.173
Western Europe,1992,0.573
Western Europe,1992,1.627
Western Europe,1992,1.319
Western Europe,1992,0.48
Western Europe,1992,2.361
Western Europe,1992,0.76
Western Europe,1992,1.438
Western Europe,1992,2.716
Western Europe,1992,0.183
Western Europe,1992,-1.882
Western Europe,1992,1.877
Western Europe,1992,0.716
Australia and New Zealand,1992,-0.152
Australia and New Zealand,1992,0.367
Australia and New Zealand,1992,0.899
Australia and New Zealand,1992,0.754
Australia and New Zealand,1992,0.677
Australia and New Zealand,1992,0.132
Australia and New Zealand,1992,0.65
Australia and New Zealand,1992,0.299
Australia and New Zealand,1992,-0.005
Australia and New Zealand,1992,-0.421
Australia and New Zealand,1992,-0.962
Australia and New Zealand,1992,-0.395
Antarctica,1993,-0.271
Antarctica,1993,-1.424
Antarctica,1993,0.78
Antarctica,1993,-0.987
Antarctica,1993,-0.717
Antarctica,1993,-2.711
Antarctica,1993,0.372
Antarctica,1993,-3.094
Antarctica,1993,-0.307
Antarctica,1993,-0.149
Antarctica,1993,-0.32
Antarctica,1993,-1.275
South Africa,1993,1.107
South Africa,1993,-0.098
South Africa,1993,0.806
South Africa,1993,0.032
South Africa,1993,0.648
South Africa,1993,0.308
South Africa,1993,1.803
South Africa,1993,0.728
South Africa,1993,1.649
South Africa,1993,1.274
South Africa,1993,0.352
South Africa,1993,0.433
Africa,1993,-0.444
Africa,1993,-0.518
Africa,1993,0.128
Africa,1993,0.51
Africa,1993,0.537
Africa,1993,0.692
Africa,1993,0.74
Africa,1993,0.614
Africa,1993,0.63
Africa,1993,0.852
Africa,1993,0.846
Africa,1993,0.737
Eastern Africa,1993,-0.131
Eastern Africa,1993,-0.36
Eastern Africa,1993,-0.141
Eastern Africa,1993,0.417
Eastern Africa,1993,0.305
Eastern Africa,1993,0.333
Eastern Africa,1993,0.29
Eastern Africa,1993,0.155
Eastern Africa,1993,0.041
Eastern Africa,1993,0.466
Eastern Africa,1993,0.356
Eastern Africa,1993,0.857
Middle Africa,1993,-0.507
Middle Africa,1993,-0.478
Middle Africa,1993,-0.021
Middle Africa,1993,0.0
Middle Africa,1993,0.208
Middle Africa,1993,0.327
Middle Africa,1993,0.716
Middle Africa,1993,0.773
Middle Africa,1993,0.297
Middle Africa,1993,0.396
Middle Africa,1993,0.788
Middle Africa,1993,0.769
Northern Africa,1993,-0.661
Northern Africa,1993,-1.243
Northern Africa,1993,-0.189
Northern Africa,1993,0.773
Northern Africa,1993,0.32
Northern Africa,1993,1.052
Northern Africa,1993,0.652
Northern Africa,1993,0.582
Northern Africa,1993,1.011
Northern Africa,1993,1.33
Northern Africa,1993,1.097
Northern Africa,1993,0.921
Southern Africa,1993,0.888
Southern Africa,1993,-0.271
Southern Africa,1993,0.588
Southern Africa,1993,-0.051
Southern Africa,1993,1.07
Southern Africa,1993,0.591
Southern Africa,1993,1.714
Southern Africa,1993,0.758
Southern Africa,1993,1.365
Southern Africa,1993,1.367
Southern Africa,1993,0.188
Southern Africa,1993,0.363
Western Africa,1993,-0.974
Western Africa,1993,0.172
Western Africa,1993,0.797
Western Africa,1993,1.031
Western Africa,1993,1.192
Western Africa,1993,0.99
Western Africa,1993,0.92
Western Africa,1993,0.897
Western Africa,1993,0.731
Western Africa,1993,0.857
Western Africa,1993,1.339
Western Africa,1993,0.487
Northern America,1993,0.882
Northern America,1993,-0.475
Northern America,1993,1.52
Northern America,1993,0.592
Northern America,1993,0.979
Northern America,1993,0.105
Northern America,1993,0.01
Northern America,1993,0.19
Northern America,1993,-0.455
Northern America,1993,-0.052
Northern America,1993,-0.961
Northern America,1993,1.402
Central America,1993,1.044
Central America,1993,0.64
Central America,1993,0.18
Central America,1993,0.282
Central America,1993,-0.009
Central America,1993,0.249
Central America,1993,0.024
Central America,1993,0.316
Central America,1993,-0.258
Central America,1993,0.41
Central America,1993,0.318
Central America,1993,0.826
South America,1993,0.31
South America,1993,0.091
South America,1993,0.707
South America,1993,0.698
South America,1993,0.373
South America,1993,0.57
South America,1993,0.185
South America,1993,0.268
South America,1993,0.251
South America,1993,0.689
South America,1993,0.488
South America,1993,0.486
Central Asia,1993,2.731
Central Asia,1993,1.642
Central Asia,1993,0.22
Central Asia,1993,-0.585
Central Asia,1993,-1.614
Central Asia,1993,0.103
Central Asia,1993,-0.088
Central Asia,1993,-0.006
Central Asia,1993,-1.346
Central Asia,1993,-0.397
Central Asia,1993,-6.055
Central Asia,1993,-1.893
Eastern Asia,1993,-0.091
Eastern Asia,1993,3.065
Eastern Asia,1993,1.425
Eastern Asia,1993,-0.097
Eastern Asia,1993,-0.426
Eastern Asia,1993,-0.032
Eastern Asia,1993,-0.518
Eastern Asia,1993,-0.866
Eastern Asia,1993,0.255
Eastern Asia,1993,-0.146
Eastern Asia,1993,-0.223
Eastern Asia,1993,0.287
Southern Asia,1993,-0.202
Southern Asia,1993,0.665
Southern Asia,1993,-0.977
Southern Asia,1993,-0.033
Southern Asia,1993,0.276
Southern Asia,1993,0.155
Southern Asia,1993,0.082
Southern Asia,1993,0.283
Southern Asia,1993,0.252
Southern Asia,1993,-0.24
Southern Asia,1993,0.293
Southern Asia,1993,0.535
South-Eastern Asia,1993,-0.048
South-Eastern Asia,1993,0.045
South-Eastern Asia,1993,0.002
South-Eastern Asia,1993,0.036
South-Eastern Asia,1993,0.151
South-Eastern Asia,1993,0.747
South-Eastern Asia,1993,0.579
South-Eastern Asia,1993,0.363
South-Eastern Asia,1993,0.248
South-Eastern Asia,1993,0.126
South-Eastern Asia,1993,0.434
South-Eastern Asia,1993,0.162
Western Asia,1993,-0.995
Western Asia,1993,-1.443
Western Asia,1993,-0.591
Western Asia,1993,-0.426
Western Asia,1993,-0.814
Western Asia,1993,0.025
Western Asia,1993,0.219
Western Asia,1993,0.613
Western Asia,1993,0.591
Western Asia,1993,0.838
Western Asia,1993,-0.589
Western Asia,1993,1.234
Eastern Europe,1993,3.515
Eastern Europe,1993,3.987
Eastern Europe,1993,2.486
Eastern Europe,1993,0.133
Eastern Europe,1993,0.565
Eastern Europe,1993,0.352
Eastern Europe,1993,0.48
Eastern Europe,1993,-0.064
Eastern Europe,1993,-0.933
Eastern Europe,1993,0.23
Eastern Europe,1993,-2.105
Eastern Europe,1993,-0.316
Northern Europe,1993,3.276
Northern Europe,1993,3.6
Northern Europe,1993,1.728
Northern Europe,1993,1.236
Northern Europe,1993,1.948
Northern Europe,1993,-1.668
Northern Europe,1993,-0.331
Northern Europe,1993,-1.017
Northern Europe,1993,-1.953
Northern Europe,1993,-1.626
Northern Europe,1993,-1.055
Northern Europe,1993,0.034
Southern Europe,1993,0.25
Southern Europe,1993,-0.944
Southern Europe,1993,-0.222
Southern Europe,1993,0.309
Southern Europe,1993,0.632
Southern Europe,1993,0.99
Southern Europe,1993,0.267
Southern Europe,1993,1.266
Southern Europe,1993,-0.585
Southern Europe,1993,0.027
Southern Europe,1993,-1.096
Southern Europe,1993,1.23
Western Europe,1993,2.806
Western Europe,1993,-0.587
Western Europe,1993,0.334
Western Europe,1993,2.015
Western Europe,1993,2.078
Western Europe,1993,0.938
Western Europe,1993,-0.424
Western Europe,1993,0.331
Western Europe,1993,-0.877
Western Europe,1993,-0.91
Western Europe,1993,-2.482
Western Europe,1993,2.043
Australia and New Zealand,1993,0.522
Australia and New Zealand,1993,-0.222
Australia and New Zealand,1993,0.091
Australia and New Zealand,1993,1.165
Australia and New Zealand,1993,1.001
Australia and New Zealand,1993,0.042
Australia and New Zealand,1993,1.154
Australia and New Zealand,1993,0.806
Australia and New Zealand,1993,0.257
Australia and New Zealand,1993,-0.363
Australia and New Zealand,1993,0.604
Australia and New Zealand,1993,-0.445
Antarctica,1994,-0.619
Antarctica,1994,-2.332
Antarctica,1994,-0.253
Antarctica,1994,0.031
Antarctica,1994,-1.109
Antarctica,1994,2.896
Antarctica,1994,0.159
Antarctica,1994,-1.019
Antarctica,1994,1.425
Antarctica,1994,-0.565
Antarctica,1994,-0.151
Antarctica,1994,-1.31
South Africa,1994,-0.274
South Africa,1994,-0.145
South Africa,1994,0.327
South Africa,1994,1.125
South Africa,1994,0.664
South Africa,1994,-0.47
South Africa,1994,-0.934
South Africa,1994,0.083
South Africa,1994,1.068
South Africa,1994,-0.274
South Africa,1994,0.617
South Africa,1994,0.615
Africa,1994,0.271
Africa,1994,-0.108
Africa,1994,0.698
Africa,1994,0.583
Africa,1994,0.766
Africa,1994,0.419
Africa,1994,0.2
Africa,1994,0.361
Africa,1994,0.431
Africa,1994,0.324
Africa,1994,0.299
Africa,1994,-0.003
Eastern Africa,1994,0.378
Eastern Africa,1994,0.149
Eastern Africa,1994,0.448
Eastern Africa,1994,0.452
Eastern Africa,1994,0.372
Eastern Africa,1994,0.367
Eastern Africa,1994,0.236
Eastern Africa,1994,0.264
Eastern Africa,1994,0.384
Eastern Africa,1994,0.077
Eastern Africa,1994,0.587
Eastern Africa,1994,0.378
Middle Africa,1994,0.654
Middle Africa,1994,0.032
Middle Africa,1994,0.895
Middle Africa,1994,0.338
Middle Africa,1994,0.487
Middle Africa,1994,0.35
Middle Africa,1994,0.26
Middle Africa,1994,0.216
Middle Africa,1994,0.283
Middle Africa,1994,-0.07
Middle Africa,1994,-0.315
Middle Africa,1994,-0.046
Northern Africa,1994,0.676
Northern Africa,1994,-0.376
Northern Africa,1994,0.338
Northern Africa,1994,0.335
Northern Africa,1994,1.186
Northern Africa,1994,0.514
Northern Africa,1994,0.57
Northern Africa,1994,0.87
Northern Africa,1994,0.686
Northern Africa,1994,0.963
Northern Africa,1994,0.455
Northern Africa,1994,-0.339
Southern Africa,1994,-0.64
Southern Africa,1994,-0.377
Southern Africa,1994,0.847
Southern Africa,1994,1.006
Southern Africa,1994,0.91
Southern Africa,1994,-0.714
Southern Africa,1994,-1.086
Southern Africa,1994,0.008
Southern Africa,1994,1.065
Southern Africa,1994,-0.227
Southern Africa,1994,0.69
Southern Africa,1994,1.035
Western Africa,1994,-0.412
Western Africa,1994,-0.035
Western Africa,1994,1.178
Western Africa,1994,1.136
Western Africa,1994,0.822
Western Africa,1994,0.907
Western Africa,1994,0.144
Western Africa,1994,0.063
Western Africa,1994,0.011
Western Africa,1994,0.355
Western Africa,1994,0.285
Western Africa,1994,-0.333
Northern America,1994,-1.027
Northern America,1994,-2.1
Northern America,1994,1.833
Northern America,1994,0.583
Northern America,1994,0.658
Northern America,1994,1.146
Northern America,1994,0.594
Northern America,1994,0.359
Northern America,1994,0.674
Northern America,1994,0.803
Northern America,1994,0.483
Northern America,1994,1.839
Central America,1994,0.633
Central America,1994,0.866
Central America,1994,0.701
Central America,1994,0.35
Central America,1994,0.57
Central America,1994,0.674
Central America,1994,0.853
Central America,1994,0.507
Central America,1994,0.374
Central America,1994,0.717
Central America,1994,1.209
Central America,1994,1.235
South America,1994,0.398
South America,1994,0.179
South America,1994,0.252
South America,1994,0.466
South America,1994,1.077
South America,1994,0.904
South America,1994,0.278
South America,1994,0.441
South America,1994,0.779
South America,1994,0.637
South America,1994,0.532
South America,1994,1.052
Central Asia,1994,1.363
Central Asia,1994,-3.209
Central Asia,1994,-0.436
Central Asia,1994,-0.601
Central Asia,1994,0.553
Central Asia,1994,1.145
Central Asia,1994,-0.787
Central Asia,1994,0.588
Central Asia,1994,-0.941
Central Asia,1994,1.532
Central Asia,1994,3.137
Central Asia,1994,0.131
Eastern Asia,1994,1.44
Eastern Asia,1994,1.414
Eastern Asia,1994,-0.434
Eastern Asia,1994,1.389
Eastern Asia,1994,0.979
Eastern Asia,1994,0.753
Eastern Asia,1994,0.834
Eastern Asia,1994,0.733
Eastern Asia,1994,0.056
Eastern Asia,1994,-0.241
Eastern Asia,1994,2.703
Eastern Asia,1994,1.106
Southern Asia,1994,1.174
Southern Asia,1994,-0.36
Southern Asia,1994,1.081
Southern Asia,1994,-0.303
Southern Asia,1994,0.63
Southern Asia,1994,0.227
Southern Asia,1994,-0.127
Southern Asia,1994,0.349
Southern Asia,1994,-0.762
Southern Asia,1994,-0.316
Southern Asia,1994,1.049
Southern Asia,1994,-0.267
South-Eastern Asia,1994,0.742
South-Eastern Asia,1994,0.856
South-Eastern Asia,1994,-0.198
South-Eastern Asia,1994,0.367
South-Eastern Asia,1994,0.242
South-Eastern Asia,1994,0.163
South-Eastern Asia,1994,0.292
South-Eastern Asia,1994,0.232
South-Eastern Asia,1994,0.359
South-Eastern Asia,1994,0.1
South-Eastern Asia,1994,0.489
South-Eastern Asia,1994,0.738
Western Asia,1994,1.828
Western Asia,1994,-0.119
Western Asia,1994,0.097
Western Asia,1994,1.758
Western Asia,1994,0.891
Western Asia,1994,0.296
Western Asia,1994,-0.349
Western Asia,1994,0.215
Western Asia,1994,0.977
Western Asia,1994,1.166
Western Asia,1994,0.312
Western Asia,1994,-1.478
Eastern Europe,1994,0.829
Eastern Europe,1994,0.077
Eastern Europe,1994,1.517
Eastern Europe,1994,0.966
Eastern Europe,1994,0.281
Eastern Europe,1994,0.773
Eastern Europe,1994,0.176
Eastern Europe,1994,-0.036
